Employee_ID,Name,Department,Role_Title,Age,Gender,Tenure_Years,Engagement_Score,Workload_Score,Exit_Interview_Feedback,Reason_For_Turnover,Knowledge_Dependency_Level,Key_Project_Participation,Productivity_Impact_Score,Performance_Score,Internal_Mobility_Participation,Learning_Development_Plan,Remote_Work_Status,Flexibility_Satisfaction,Recognition_Received,Predicted_Turnover_Risk,Retention_Action_Taken,Last_Engagement_Check,Voluntary_Turnover,Employee_Category,Tenure_Category,Engagement_Level,Performance_Level,Total_Employees,Is_High_Risk,Is_Turned_Over,Is_Remote,Is_Recognized,Engagement_Percentage,Performance_Percentage,Flexibility_Percentage,Retention_Success
5621,Employee_5621,It,Intern,39,Male,4.5,0.76,0.73,Burnout,Relocation,High,Yes,5,3.4,No,Yes,Yes,9,10,High,Salary Adjustment,2036-08-25,No,36-45,2-5 yrs,High,Average,1,Yes,No,Yes,Yes,76.0,68.0,90,Yes
5622,Employee_5622,It,Analyst,56,Non-Binary,15.7,0.48,0.46,Work-Life Balance,Relocation,Medium,Yes,5,2.9,No,No,Yes,10,4,High,Training,2036-08-26,Yes,56-65,10-20 yrs,Medium,Average,1,Yes,Yes,Yes,Yes,48.0,58.0,100,No
5623,Employee_5623,Hr,Senior Developer,24,Male,16.2,0.56,0.91,Lack of Growth,Better Opportunity,Medium,Yes,8,4.2,Yes,Yes,No,6,6,Medium,Salary Adjustment,2036-08-27,No,18-25,10-20 yrs,Medium,High,1,No,No,No,Yes,56.0,84.0,60,Yes
5624,Employee_5624,It,Lead,33,Male,16.5,0.65,0.86,Lack of Growth,Personal Reasons,Low,No,2,3.9,Yes,No,Yes,5,10,Low,Training,2036-08-28,Yes,26-35,10-20 yrs,Medium,High,1,No,Yes,Yes,Yes,65.0,78.0,50,No
5625,Employee_5625,Marketing,Intern,48,Female,9.7,0.75,0.83,Management Conflict,Compensation,Medium,No,4,4.7,No,Yes,Yes,7,10,Low,Mentorship,2036-08-29,Yes,46-55,5-10 yrs,High,High,1,No,Yes,Yes,Yes,75.0,94.0,70,No
5626,Employee_5626,Hr,Manager,51,Male,4.3,0.39,0.89,Lack of Growth,Relocation,High,Yes,4,2.7,Yes,Yes,Yes,9,6,Medium,Mentorship,2036-08-30,Yes,46-55,2-5 yrs,Low,Average,1,No,Yes,Yes,Yes,39.0,54.0,90,No
5627,Employee_5627,Hr,Executive,42,Female,2.4,0.87,0.73,Burnout,Better Opportunity,Low,Yes,0,4.8,No,No,No,7,7,Low,Training,2036-08-31,Yes,36-45,2-5 yrs,High,High,1,No,Yes,No,Yes,87.0,96.0,70,No
5628,Employee_5628,Finance,Analyst,59,Male,15.0,0.78,0.65,Better Opportunity,Better Opportunity,Low,Yes,5,3.9,No,Yes,Yes,9,3,High,Promotion Offered,2036-09-01,No,56-65,10-20 yrs,High,High,1,Yes,No,Yes,Yes,78.0,78.0,90,Yes
5629,Employee_5629,Finance,Senior Developer,42,Male,17.8,0.39,0.56,Better Opportunity,Burnout,Low,Yes,3,3.4,Yes,Yes,Yes,6,9,High,Salary Adjustment,2036-09-02,Yes,36-45,10-20 yrs,Low,Average,1,Yes,Yes,Yes,Yes,39.0,68.0,60,No
5630,Employee_5630,It,Lead,59,Male,13.2,0.98,0.46,Lack of Growth,Burnout,High,Yes,5,2.2,Yes,No,Yes,7,12,Medium,Mentorship,2036-09-03,No,56-65,10-20 yrs,High,Low,1,No,No,Yes,Yes,98.0,44.0,70,Yes
5631,Employee_5631,Hr,Lead,36,Non-Binary,3.3,0.73,0.69,Burnout,Compensation,Medium,No,7,4.3,Yes,Yes,Yes,10,4,High,Mentorship,2036-09-04,Yes,36-45,2-5 yrs,High,High,1,Yes,Yes,Yes,Yes,73.0,86.0,100,No
5632,Employee_5632,Finance,Intern,39,Female,18.7,0.56,0.92,Better Opportunity,Compensation,Low,Yes,7,4.6,Yes,No,Yes,7,9,Low,Promotion Offered,2036-09-05,Yes,36-45,10-20 yrs,Medium,High,1,No,Yes,Yes,Yes,56.0,92.0,70,No
5633,Employee_5633,Marketing,Intern,50,Non-Binary,19.8,0.33,0.72,Work-Life Balance,Compensation,Medium,Yes,2,4.4,No,No,Yes,5,12,Low,Mentorship,2036-09-06,No,46-55,10-20 yrs,Low,High,1,No,No,Yes,Yes,33.0,88.0,50,Yes
5634,Employee_5634,Finance,Analyst,59,Female,9.0,0.63,0.94,Burnout,Compensation,High,No,8,4.2,Yes,Yes,Yes,6,3,Medium,Promotion Offered,2036-09-07,No,56-65,5-10 yrs,Medium,High,1,No,No,Yes,Yes,63.0,84.0,60,Yes
5635,Employee_5635,Operations,Executive,42,Male,12.1,0.33,0.55,Burnout,Better Opportunity,High,No,10,4.9,No,Yes,No,9,12,High,Salary Adjustment,2036-09-08,No,36-45,10-20 yrs,Low,High,1,Yes,No,No,Yes,33.0,98.0,90,Yes
5636,Employee_5636,Operations,Manager,38,Non-Binary,15.7,0.54,0.79,Lack of Growth,Better Opportunity,High,Yes,3,4.5,Yes,No,No,5,14,Low,Promotion Offered,2036-09-09,Yes,36-45,10-20 yrs,Medium,High,1,No,Yes,No,Yes,54.0,90.0,50,No
5637,Employee_5637,Finance,Executive,39,Female,14.9,0.53,0.75,Work-Life Balance,Better Opportunity,Low,No,0,4.8,Yes,No,No,9,6,Low,Mentorship,2036-09-10,No,36-45,10-20 yrs,Medium,High,1,No,No,No,Yes,53.0,96.0,90,Yes
5638,Employee_5638,Hr,Executive,58,Male,19.4,0.78,0.77,Work-Life Balance,Personal Reasons,Low,No,8,4.2,Yes,Yes,No,7,14,Low,Promotion Offered,2036-09-11,No,56-65,10-20 yrs,High,High,1,No,No,No,Yes,78.0,84.0,70,Yes
5639,Employee_5639,Hr,Executive,59,Female,2.7,0.35,0.75,Better Opportunity,Compensation,Medium,Yes,4,4.5,Yes,No,No,8,2,High,Mentorship,2036-09-12,Yes,56-65,2-5 yrs,Low,High,1,Yes,Yes,No,Yes,35.0,90.0,80,No
5640,Employee_5640,Sales,Analyst,33,Female,11.8,0.86,0.46,Management Conflict,Personal Reasons,Medium,Yes,7,2.9,Yes,Yes,Yes,7,9,Low,Mentorship,2036-09-13,Yes,26-35,10-20 yrs,High,Average,1,No,Yes,Yes,Yes,86.0,58.0,70,No
5641,Employee_5641,Operations,Analyst,32,Male,14.0,0.46,0.4,Work-Life Balance,Relocation,Low,No,6,4.0,Yes,Yes,Yes,6,1,High,Salary Adjustment,2036-09-14,Yes,26-35,10-20 yrs,Medium,High,1,Yes,Yes,Yes,Yes,46.0,80.0,60,No
5642,Employee_5642,Marketing,Manager,41,Non-Binary,17.9,0.56,0.99,Better Opportunity,Relocation,High,Yes,4,2.6,No,Yes,Yes,10,3,Low,Mentorship,2036-09-15,No,36-45,10-20 yrs,Medium,Average,1,No,No,Yes,Yes,56.0,52.0,100,Yes
5643,Employee_5643,Hr,Executive,30,Male,17.5,0.82,0.33,Management Conflict,Better Opportunity,High,Yes,7,2.2,No,Yes,Yes,9,13,High,Salary Adjustment,2036-09-16,Yes,26-35,10-20 yrs,High,Low,1,Yes,Yes,Yes,Yes,82.0,44.0,90,No
5644,Employee_5644,It,Analyst,22,Non-Binary,19.6,0.7,0.63,Burnout,Relocation,Low,No,0,3.7,Yes,No,No,5,4,Low,Training,2036-09-17,No,18-25,10-20 yrs,Medium,High,1,No,No,No,Yes,70.0,74.0,50,Yes
5645,Employee_5645,Operations,Manager,24,Female,10.5,0.45,0.6,Better Opportunity,Better Opportunity,Medium,Yes,10,4.3,Yes,Yes,No,7,10,High,Mentorship,2036-09-18,No,18-25,10-20 yrs,Medium,High,1,Yes,No,No,Yes,45.0,86.0,70,Yes
5646,Employee_5646,Marketing,Lead,42,Female,16.7,0.51,0.55,Better Opportunity,Compensation,High,No,3,2.2,Yes,No,No,9,0,Medium,Promotion Offered,2036-09-19,Yes,36-45,10-20 yrs,Medium,Low,1,No,Yes,No,No,51.0,44.0,90,No
5647,Employee_5647,Marketing,Manager,44,Female,8.8,0.44,0.85,Lack of Growth,Personal Reasons,Low,No,4,2.5,Yes,No,Yes,5,2,Medium,Salary Adjustment,2036-09-20,Yes,36-45,5-10 yrs,Medium,Low,1,No,Yes,Yes,Yes,44.0,50.0,50,No
5648,Employee_5648,Hr,Executive,30,Non-Binary,8.7,0.68,0.82,Burnout,Better Opportunity,Medium,No,3,2.3,No,Yes,No,7,7,Medium,Promotion Offered,2036-09-21,Yes,26-35,5-10 yrs,Medium,Low,1,No,Yes,No,Yes,68.0,46.0,70,No
5649,Employee_5649,Marketing,Senior Developer,40,Male,5.4,0.47,0.93,Burnout,Burnout,Medium,No,5,3.9,No,Yes,Yes,8,10,Low,Mentorship,2036-09-22,No,36-45,5-10 yrs,Medium,High,1,No,No,Yes,Yes,47.0,78.0,80,Yes
5650,Employee_5650,Hr,Executive,40,Non-Binary,16.5,0.78,0.58,Cultural Issues,Burnout,High,No,8,2.2,No,Yes,No,8,4,High,Salary Adjustment,2036-09-23,No,36-45,10-20 yrs,High,Low,1,Yes,No,No,Yes,78.0,44.0,80,Yes
5651,Employee_5651,Finance,Senior Developer,44,Female,19.7,0.66,0.69,Management Conflict,Compensation,High,Yes,0,2.3,No,Yes,No,10,0,Low,Salary Adjustment,2036-09-24,No,36-45,10-20 yrs,Medium,Low,1,No,No,No,No,66.0,46.0,100,Yes
5652,Employee_5652,Operations,Manager,48,Female,5.5,0.32,0.92,Better Opportunity,Personal Reasons,High,No,9,2.8,No,No,Yes,7,3,High,Mentorship,2036-09-25,Yes,46-55,5-10 yrs,Low,Average,1,Yes,Yes,Yes,Yes,32.0,56.0,70,No
5653,Employee_5653,Sales,Lead,48,Male,1.6,0.45,1.0,Work-Life Balance,Better Opportunity,High,Yes,10,2.8,Yes,Yes,Yes,6,7,High,Mentorship,2036-09-26,No,46-55,<2 yrs,Medium,Average,1,Yes,No,Yes,Yes,45.0,56.0,60,Yes
5654,Employee_5654,Finance,Lead,57,Non-Binary,16.4,0.38,0.98,Work-Life Balance,Compensation,Medium,Yes,1,3.7,Yes,No,Yes,8,12,Low,Mentorship,2036-09-27,No,56-65,10-20 yrs,Low,High,1,No,No,Yes,Yes,38.0,74.0,80,Yes
5655,Employee_5655,Operations,Analyst,33,Female,12.6,0.51,0.8,Cultural Issues,Personal Reasons,Low,No,0,2.1,No,No,Yes,9,7,High,Mentorship,2036-09-28,Yes,26-35,10-20 yrs,Medium,Low,1,Yes,Yes,Yes,Yes,51.0,42.0,90,No
5656,Employee_5656,Hr,Lead,48,Non-Binary,19.2,0.61,0.4,Management Conflict,Burnout,Medium,Yes,6,3.8,No,Yes,Yes,6,1,Medium,Training,2036-09-29,Yes,46-55,10-20 yrs,Medium,High,1,No,Yes,Yes,Yes,61.0,76.0,60,No
5657,Employee_5657,Operations,Intern,55,Non-Binary,5.4,0.61,0.32,Lack of Growth,Better Opportunity,High,No,1,3.2,Yes,Yes,No,6,8,Low,Salary Adjustment,2036-09-30,No,46-55,5-10 yrs,Medium,Average,1,No,No,No,Yes,61.0,64.0,60,Yes
5658,Employee_5658,Hr,Manager,54,Male,1.9,0.8,0.88,Management Conflict,Personal Reasons,Low,No,8,2.5,Yes,No,Yes,7,9,Medium,Training,2036-10-01,Yes,46-55,<2 yrs,High,Low,1,No,Yes,Yes,Yes,80.0,50.0,70,No
5659,Employee_5659,Finance,Analyst,49,Male,10.1,0.35,0.89,Work-Life Balance,Relocation,Medium,Yes,7,4.0,Yes,No,No,9,0,Medium,Training,2036-10-02,Yes,46-55,10-20 yrs,Low,High,1,No,Yes,No,No,35.0,80.0,90,No
5660,Employee_5660,It,Lead,52,Female,2.2,0.96,0.82,Work-Life Balance,Better Opportunity,Low,No,9,3.0,No,No,Yes,9,9,Medium,Promotion Offered,2036-10-03,Yes,46-55,2-5 yrs,High,Average,1,No,Yes,Yes,Yes,96.0,60.0,90,No
5661,Employee_5661,It,Manager,53,Male,5.6,0.47,0.5,Lack of Growth,Relocation,Medium,Yes,0,4.5,Yes,No,Yes,5,7,Low,Salary Adjustment,2036-10-04,No,46-55,5-10 yrs,Medium,High,1,No,No,Yes,Yes,47.0,90.0,50,Yes
5662,Employee_5662,Operations,Executive,41,Non-Binary,3.0,0.44,0.75,Lack of Growth,Compensation,Low,Yes,2,5.0,No,No,No,8,7,Medium,Salary Adjustment,2036-10-05,No,36-45,2-5 yrs,Medium,High,1,No,No,No,Yes,44.0,100.0,80,Yes
5663,Employee_5663,It,Lead,56,Male,4.9,0.75,0.52,Work-Life Balance,Personal Reasons,Medium,Yes,5,4.3,No,Yes,Yes,8,12,Low,Salary Adjustment,2036-10-06,No,56-65,2-5 yrs,High,High,1,No,No,Yes,Yes,75.0,86.0,80,Yes
5664,Employee_5664,Hr,Senior Developer,52,Non-Binary,2.6,0.84,0.62,Better Opportunity,Personal Reasons,Medium,No,10,4.2,No,No,Yes,6,5,Low,Salary Adjustment,2036-10-07,Yes,46-55,2-5 yrs,High,High,1,No,Yes,Yes,Yes,84.0,84.0,60,No
5665,Employee_5665,Marketing,Manager,52,Female,19.1,0.5,0.57,Better Opportunity,Personal Reasons,High,Yes,2,3.1,No,No,No,6,0,Medium,Mentorship,2036-10-08,Yes,46-55,10-20 yrs,Medium,Average,1,No,Yes,No,No,50.0,62.0,60,No
5666,Employee_5666,Hr,Analyst,59,Non-Binary,5.9,0.8,0.94,Lack of Growth,Personal Reasons,Medium,No,8,3.6,No,No,Yes,7,14,High,Mentorship,2036-10-09,Yes,56-65,5-10 yrs,High,High,1,Yes,Yes,Yes,Yes,80.0,72.0,70,No
5667,Employee_5667,Marketing,Executive,43,Male,9.2,0.91,0.46,Burnout,Better Opportunity,High,Yes,9,2.2,No,Yes,Yes,9,11,High,Promotion Offered,2036-10-10,Yes,36-45,5-10 yrs,High,Low,1,Yes,Yes,Yes,Yes,91.0,44.0,90,No
5668,Employee_5668,Finance,Intern,30,Male,18.0,0.81,0.7,Better Opportunity,Relocation,Medium,Yes,9,4.2,No,No,Yes,8,12,Low,Promotion Offered,2036-10-11,No,26-35,10-20 yrs,High,High,1,No,No,Yes,Yes,81.0,84.0,80,Yes
5669,Employee_5669,Sales,Executive,30,Female,13.7,0.23,0.55,Lack of Growth,Relocation,Low,No,1,4.0,No,Yes,Yes,5,8,Medium,Mentorship,2036-10-12,Yes,26-35,10-20 yrs,Low,High,1,No,Yes,Yes,Yes,23.0,80.0,50,No
5670,Employee_5670,Marketing,Lead,36,Male,12.6,0.86,0.76,Management Conflict,Compensation,Low,Yes,5,2.8,No,No,Yes,8,14,Low,Training,2036-10-13,Yes,36-45,10-20 yrs,High,Average,1,No,Yes,Yes,Yes,86.0,56.0,80,No
5671,Employee_5671,It,Senior Developer,34,Female,14.3,0.82,0.7,Management Conflict,Compensation,High,Yes,1,3.6,No,Yes,No,8,14,High,Mentorship,2036-10-14,No,26-35,10-20 yrs,High,High,1,Yes,No,No,Yes,82.0,72.0,80,Yes
5672,Employee_5672,Hr,Executive,43,Female,16.7,0.74,0.95,Management Conflict,Personal Reasons,Medium,Yes,2,4.0,Yes,Yes,Yes,10,9,Low,Promotion Offered,2036-10-15,Yes,36-45,10-20 yrs,High,High,1,No,Yes,Yes,Yes,74.0,80.0,100,No
5673,Employee_5673,Finance,Intern,37,Male,17.6,0.81,0.37,Lack of Growth,Burnout,High,No,9,3.1,Yes,Yes,Yes,10,2,Low,Training,2036-10-16,Yes,36-45,10-20 yrs,High,Average,1,No,Yes,Yes,Yes,81.0,62.0,100,No
5674,Employee_5674,It,Analyst,53,Non-Binary,13.0,0.98,0.45,Lack of Growth,Burnout,Low,No,8,4.2,Yes,No,No,8,13,High,Salary Adjustment,2036-10-17,No,46-55,10-20 yrs,High,High,1,Yes,No,No,Yes,98.0,84.0,80,Yes
5675,Employee_5675,Finance,Manager,23,Female,17.9,0.54,0.84,Better Opportunity,Personal Reasons,Medium,Yes,8,4.4,Yes,No,No,6,0,Medium,Mentorship,2036-10-18,No,18-25,10-20 yrs,Medium,High,1,No,No,No,No,54.0,88.0,60,Yes
5676,Employee_5676,Sales,Senior Developer,47,Non-Binary,10.9,0.25,0.56,Better Opportunity,Relocation,High,Yes,1,2.7,Yes,Yes,No,9,6,High,Mentorship,2036-10-19,Yes,46-55,10-20 yrs,Low,Average,1,Yes,Yes,No,Yes,25.0,54.0,90,No
5677,Employee_5677,Hr,Intern,35,Male,5.9,0.57,0.42,Better Opportunity,Compensation,Low,No,7,2.9,Yes,Yes,Yes,9,13,Medium,Salary Adjustment,2036-10-20,Yes,26-35,5-10 yrs,Medium,Average,1,No,Yes,Yes,Yes,57.0,58.0,90,No
5678,Employee_5678,Operations,Lead,59,Non-Binary,17.7,0.24,0.65,Cultural Issues,Better Opportunity,Low,No,2,3.2,Yes,No,No,8,12,Medium,Promotion Offered,2036-10-21,Yes,56-65,10-20 yrs,Low,Average,1,No,Yes,No,Yes,24.0,64.0,80,No
5679,Employee_5679,Hr,Lead,55,Non-Binary,11.1,0.44,0.76,Lack of Growth,Burnout,Medium,No,1,2.7,No,Yes,No,9,9,High,Mentorship,2036-10-22,Yes,46-55,10-20 yrs,Medium,Average,1,Yes,Yes,No,Yes,44.0,54.0,90,No
5680,Employee_5680,Sales,Lead,29,Non-Binary,18.2,0.67,0.33,Burnout,Compensation,Medium,Yes,10,4.3,No,Yes,Yes,7,4,Low,Mentorship,2036-10-23,Yes,26-35,10-20 yrs,Medium,High,1,No,Yes,Yes,Yes,67.0,86.0,70,No
5681,Employee_5681,Hr,Senior Developer,57,Non-Binary,1.3,0.45,0.5,Management Conflict,Burnout,Medium,Yes,9,3.7,No,Yes,Yes,6,1,Low,Mentorship,2036-10-24,No,56-65,<2 yrs,Medium,High,1,No,No,Yes,Yes,45.0,74.0,60,Yes
5682,Employee_5682,Operations,Executive,42,Male,8.3,0.75,0.87,Management Conflict,Relocation,High,No,7,3.1,No,Yes,Yes,6,12,High,Mentorship,2036-10-25,No,36-45,5-10 yrs,High,Average,1,Yes,No,Yes,Yes,75.0,62.0,60,Yes
5683,Employee_5683,Marketing,Senior Developer,49,Male,19.0,0.86,0.66,Cultural Issues,Relocation,High,No,2,2.0,No,Yes,Yes,9,0,Medium,Mentorship,2036-10-26,Yes,46-55,10-20 yrs,High,Low,1,No,Yes,Yes,No,86.0,40.0,90,No
5684,Employee_5684,Finance,Lead,27,Non-Binary,5.4,0.54,0.32,Cultural Issues,Personal Reasons,Medium,Yes,7,3.0,Yes,Yes,No,8,5,High,Promotion Offered,2036-10-27,No,26-35,5-10 yrs,Medium,Average,1,Yes,No,No,Yes,54.0,60.0,80,Yes
5685,Employee_5685,Operations,Intern,41,Male,18.9,0.92,0.5,Management Conflict,Personal Reasons,Medium,Yes,5,4.5,Yes,Yes,Yes,8,0,Low,Training,2036-10-28,Yes,36-45,10-20 yrs,High,High,1,No,Yes,Yes,No,92.0,90.0,80,No
5686,Employee_5686,It,Manager,52,Male,19.1,0.26,0.75,Lack of Growth,Burnout,Medium,No,0,4.2,Yes,No,Yes,10,5,Low,Promotion Offered,2036-10-29,No,46-55,10-20 yrs,Low,High,1,No,No,Yes,Yes,26.0,84.0,100,Yes
5687,Employee_5687,Sales,Manager,54,Female,17.7,0.87,0.44,Management Conflict,Burnout,Low,No,1,2.2,Yes,Yes,No,8,0,Medium,Training,2036-10-30,No,46-55,10-20 yrs,High,Low,1,No,No,No,No,87.0,44.0,80,Yes
5688,Employee_5688,Marketing,Senior Developer,28,Male,11.5,0.86,0.88,Management Conflict,Compensation,Medium,Yes,1,4.4,Yes,Yes,No,9,6,High,Mentorship,2036-10-31,No,26-35,10-20 yrs,High,High,1,Yes,No,No,Yes,86.0,88.0,90,Yes
5689,Employee_5689,It,Lead,29,Non-Binary,13.1,0.46,0.77,Burnout,Personal Reasons,High,No,6,2.5,Yes,Yes,Yes,8,6,Low,Salary Adjustment,2036-11-01,Yes,26-35,10-20 yrs,Medium,Low,1,No,Yes,Yes,Yes,46.0,50.0,80,No
5690,Employee_5690,It,Analyst,30,Male,17.5,0.44,0.63,Cultural Issues,Relocation,Low,Yes,5,5.0,Yes,No,No,10,9,High,Training,2036-11-02,No,26-35,10-20 yrs,Medium,High,1,Yes,No,No,Yes,44.0,100.0,100,Yes
5691,Employee_5691,Sales,Senior Developer,23,Male,15.6,0.44,0.94,Cultural Issues,Compensation,Medium,Yes,1,4.6,No,No,No,10,3,High,Training,2036-11-03,No,18-25,10-20 yrs,Medium,High,1,Yes,No,No,Yes,44.0,92.0,100,Yes
5692,Employee_5692,Marketing,Lead,38,Male,12.8,0.85,0.57,Better Opportunity,Compensation,High,Yes,0,4.7,Yes,Yes,Yes,9,6,High,Promotion Offered,2036-11-04,No,36-45,10-20 yrs,High,High,1,Yes,No,Yes,Yes,85.0,94.0,90,Yes
5693,Employee_5693,It,Executive,58,Male,19.7,0.87,0.46,Cultural Issues,Better Opportunity,Low,No,4,4.3,No,Yes,Yes,5,14,Medium,Mentorship,2036-11-05,Yes,56-65,10-20 yrs,High,High,1,No,Yes,Yes,Yes,87.0,86.0,50,No
5694,Employee_5694,It,Manager,38,Female,13.9,0.46,0.76,Burnout,Relocation,Low,Yes,10,4.1,Yes,No,No,10,12,Low,Promotion Offered,2036-11-06,No,36-45,10-20 yrs,Medium,High,1,No,No,No,Yes,46.0,82.0,100,Yes
5695,Employee_5695,Marketing,Manager,59,Non-Binary,19.5,0.67,0.7,Burnout,Compensation,High,No,1,2.7,No,Yes,No,9,7,Medium,Mentorship,2036-11-07,No,56-65,10-20 yrs,Medium,Average,1,No,No,No,Yes,67.0,54.0,90,Yes
5696,Employee_5696,Hr,Manager,56,Non-Binary,1.6,0.31,0.53,Management Conflict,Better Opportunity,High,No,9,3.8,Yes,No,No,7,7,Low,Training,2036-11-08,No,56-65,<2 yrs,Low,High,1,No,No,No,Yes,31.0,76.0,70,Yes
5697,Employee_5697,It,Analyst,51,Male,3.2,0.58,0.54,Burnout,Personal Reasons,Low,Yes,9,4.1,Yes,Yes,No,8,11,Low,Salary Adjustment,2036-11-09,Yes,46-55,2-5 yrs,Medium,High,1,No,Yes,No,Yes,58.0,82.0,80,No
5698,Employee_5698,Finance,Lead,27,Male,9.3,1.0,0.58,Better Opportunity,Relocation,High,No,5,2.9,Yes,Yes,Yes,8,11,High,Mentorship,2036-11-10,Yes,26-35,5-10 yrs,High,Average,1,Yes,Yes,Yes,Yes,100.0,58.0,80,No
5699,Employee_5699,Marketing,Lead,25,Female,8.0,0.33,0.5,Management Conflict,Personal Reasons,Low,Yes,1,3.2,Yes,No,No,6,11,High,Training,2036-11-11,No,18-25,5-10 yrs,Low,Average,1,Yes,No,No,Yes,33.0,64.0,60,Yes
5700,Employee_5700,It,Lead,58,Male,15.8,0.96,0.8,Lack of Growth,Better Opportunity,Low,No,10,4.8,No,No,No,10,2,Low,Salary Adjustment,2036-11-12,Yes,56-65,10-20 yrs,High,High,1,No,Yes,No,Yes,96.0,96.0,100,No
5701,Employee_5701,Sales,Lead,56,Female,3.6,0.86,0.76,Lack of Growth,Relocation,Low,Yes,8,3.2,No,No,Yes,9,13,High,Promotion Offered,2036-11-13,Yes,56-65,2-5 yrs,High,Average,1,Yes,Yes,Yes,Yes,86.0,64.0,90,No
5702,Employee_5702,Operations,Analyst,30,Non-Binary,19.5,0.98,0.61,Cultural Issues,Burnout,Low,Yes,4,2.9,No,Yes,Yes,5,13,High,Promotion Offered,2036-11-14,No,26-35,10-20 yrs,High,Average,1,Yes,No,Yes,Yes,98.0,58.0,50,Yes
5703,Employee_5703,Finance,Intern,27,Non-Binary,6.6,0.34,0.58,Better Opportunity,Burnout,Medium,Yes,6,2.3,No,Yes,Yes,8,7,High,Mentorship,2036-11-15,No,26-35,5-10 yrs,Low,Low,1,Yes,No,Yes,Yes,34.0,46.0,80,Yes
5704,Employee_5704,Operations,Senior Developer,34,Female,8.9,0.37,0.56,Burnout,Burnout,High,Yes,3,3.0,No,Yes,Yes,6,12,Medium,Mentorship,2036-11-16,No,26-35,5-10 yrs,Low,Average,1,No,No,Yes,Yes,37.0,60.0,60,Yes
5705,Employee_5705,Operations,Senior Developer,43,Non-Binary,5.9,0.21,0.5,Work-Life Balance,Compensation,Medium,Yes,1,3.8,No,Yes,No,9,2,Medium,Mentorship,2036-11-17,Yes,36-45,5-10 yrs,Low,High,1,No,Yes,No,Yes,21.0,76.0,90,No
5706,Employee_5706,It,Lead,49,Male,11.8,0.78,0.36,Lack of Growth,Burnout,Medium,No,2,2.4,Yes,Yes,No,6,12,Low,Promotion Offered,2036-11-18,No,46-55,10-20 yrs,High,Low,1,No,No,No,Yes,78.0,48.0,60,Yes
5707,Employee_5707,Finance,Executive,51,Male,1.6,0.72,0.49,Burnout,Compensation,Medium,No,4,3.8,Yes,Yes,Yes,5,10,High,Mentorship,2036-11-19,No,46-55,<2 yrs,High,High,1,Yes,No,Yes,Yes,72.0,76.0,50,Yes
5708,Employee_5708,Finance,Manager,57,Female,3.4,0.34,0.52,Lack of Growth,Compensation,Medium,Yes,0,4.2,No,Yes,Yes,9,14,High,Training,2036-11-20,Yes,56-65,2-5 yrs,Low,High,1,Yes,Yes,Yes,Yes,34.0,84.0,90,No
5709,Employee_5709,Hr,Analyst,23,Non-Binary,15.0,0.83,0.68,Lack of Growth,Better Opportunity,Low,No,3,4.3,No,No,No,8,14,High,Mentorship,2036-11-21,Yes,18-25,10-20 yrs,High,High,1,Yes,Yes,No,Yes,83.0,86.0,80,No
5710,Employee_5710,Operations,Executive,57,Non-Binary,4.1,0.44,0.84,Lack of Growth,Burnout,Low,No,3,5.0,No,Yes,No,9,4,Medium,Mentorship,2036-11-22,Yes,56-65,2-5 yrs,Medium,High,1,No,Yes,No,Yes,44.0,100.0,90,No
5711,Employee_5711,Finance,Executive,29,Female,5.1,0.31,0.58,Cultural Issues,Relocation,Low,Yes,1,3.3,No,No,Yes,8,0,Low,Mentorship,2036-11-23,Yes,26-35,5-10 yrs,Low,Average,1,No,Yes,Yes,No,31.0,66.0,80,No
5712,Employee_5712,Hr,Lead,30,Female,16.0,0.54,0.96,Better Opportunity,Compensation,Low,Yes,8,2.1,Yes,Yes,No,7,11,High,Training,2036-11-24,Yes,26-35,10-20 yrs,Medium,Low,1,Yes,Yes,No,Yes,54.0,42.0,70,No
5713,Employee_5713,Marketing,Analyst,22,Non-Binary,2.3,0.27,0.88,Lack of Growth,Better Opportunity,Medium,Yes,5,4.6,No,No,No,8,6,Medium,Training,2036-11-25,Yes,18-25,2-5 yrs,Low,High,1,No,Yes,No,Yes,27.0,92.0,80,No
5714,Employee_5714,Hr,Senior Developer,34,Female,9.0,0.41,0.99,Burnout,Compensation,Low,Yes,8,2.3,Yes,No,No,6,13,Medium,Training,2036-11-26,Yes,26-35,5-10 yrs,Medium,Low,1,No,Yes,No,Yes,41.0,46.0,60,No
5715,Employee_5715,Sales,Manager,36,Male,0.9,0.5,0.91,Burnout,Relocation,Medium,Yes,5,4.6,Yes,Yes,No,5,14,High,Salary Adjustment,2036-11-27,Yes,36-45,<2 yrs,Medium,High,1,Yes,Yes,No,Yes,50.0,92.0,50,No
5716,Employee_5716,It,Senior Developer,53,Non-Binary,7.3,0.88,0.73,Cultural Issues,Relocation,Low,No,1,4.9,Yes,Yes,Yes,9,9,High,Training,2036-11-28,No,46-55,5-10 yrs,High,High,1,Yes,No,Yes,Yes,88.0,98.0,90,Yes
5717,Employee_5717,Marketing,Executive,55,Female,14.1,0.83,0.72,Better Opportunity,Burnout,High,No,0,4.7,Yes,Yes,Yes,7,7,Medium,Promotion Offered,2036-11-29,Yes,46-55,10-20 yrs,High,High,1,No,Yes,Yes,Yes,83.0,94.0,70,No
